,timestamp,change,score
119,1614342600,0.36962277505438645,-11.904761908000001
120,1614344400,-0.308190555787716,-4.7619047619999995
121,1614346200,0.33796175006550183,-6.666666667
122,1614348000,0.3524896211389242,37.101449277
123,1614349800,-0.04162980694176203,-13.768115939999998
124,1614351600,-0.663751366546934,-8.823529415000001
125,1614353400,-0.6970101931189813,-5.065359477
126,1614355200,0.8127292397815088,7.081377152000001
127,1614357000,0.023557126030617718,1.569416499999999
128,1614358800,0.3401894593604468,-9.42857143
129,1614360600,0.362507823909865,23.71428571
130,1614362400,-0.4339578515188419,-11.008403359999999
131,1614364200,0.2635974527612462,-17.73618538
132,1614366000,-0.41387927219721266,8.435708434999999
133,1614367800,-0.11762245804798699,-0.32065964199999986
134,1614369600,0.3480490932405161,1.3668671399999992
